,title_clean,site,revenues_clean,costs_clean,gross_profit,return,profit_class,release_date
3034,The Green Inferno,https://en.wikipedia.org/wiki/The_Green_Inferno_(film),12700000.0,5000000.0,1350000.0,0.27,1.0,2015-09-25
3036,Grown Ups 2,https://en.wikipedia.org/wiki/Grown_Ups_2,247000000.0,80000000.0,43500000.0,0.54375,1.0,2013-07-12
3038,Grudge Match,https://en.wikipedia.org/wiki/Grudge_Match_(film),44900000.0,40000000.0,-17550000.0,-0.43875,0.0,2013-12-25
3039,The Hangover Part III,https://en.wikipedia.org/wiki/The_Hangover_Part_III,362000000.0,103000000.0,78000000.0,0.757281553398,1.0,2013-05-23
3041,Hansel & Gretel: Witch Hunters,https://en.wikipedia.org/wiki/Hansel_%26_Gretel:_Witch_Hunters,226300000.0,50000000.0,63150000.0,1.263,1.0,2013-02-28
3044,A Haunted House,https://en.wikipedia.org/wiki/A_Haunted_House_(film),60100000.0,2500000.0,27550000.0,11.02,1.0,2013-01-11
3045,The Haunting in Connecticut 2: Ghosts of Georgia,https://en.wikipedia.org/wiki/The_Haunting_in_Connecticut_2:_Ghosts_of_Georgia,2382965.0,1500000.0,-308517.5,-0.205678333333,0.0,2013-02-01
3046,The Heat,https://en.wikipedia.org/wiki/The_Heat_(film),229900000.0,43000000.0,71950000.0,1.67325581395,1.0,2013-06-28
3047,Hell Baby,https://en.wikipedia.org/wiki/Hell_Baby,8785.0,2500000.0,-2495607.5,-0.998243,0.0,2013-09-06
3048,Her,https://en.wikipedia.org/wiki/Her_(film),48800000.0,23000000.0,1400000.0,0.0608695652174,1.0,2013-12-18
3049,The Hobbit: The Desolation of Smaug,https://en.wikipedia.org/wiki/The_Hobbit:_The_Desolation_of_Smaug,958400000.0,225000000.0,254200000.0,1.12977777778,1.0,2013-12-13
3050,The Hobbit: An Unexpected Journey,https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey,1021000000.0,200000000.0,310500000.0,1.5525,1.0,2012-12-14
3051,Home Run,https://en.wikipedia.org/wiki/Home_Run_(film),2861020.0,1200000.0,230510.0,0.192091666667,1.0,2013-04-19
3052,Homefront,https://en.wikipedia.org/wiki/Homefront_(film),43100000.0,22000000.0,-450000.0,-0.0204545454545,0.0,2013-11-27
3053,The Host,https://en.wikipedia.org/wiki/The_Host_(2013_film),63300000.0,40000000.0,-8350000.0,-0.20875,0.0,2013-03-29
3054,Hours,https://en.wikipedia.org/wiki/Hours_(2013_film),783997.0,4000000.0,-3608001.5,-0.902000375,0.0,2013-12-13
3055,The Hunger Games: Catching Fire,https://en.wikipedia.org/wiki/The_Hunger_Games:_Catching_Fire,865000000.0,130000000.0,302500000.0,2.32692307692,1.0,2013-11-22
3059,I Used to Be Darker,https://en.wikipedia.org/wiki/I_Used_to_Be_Darker,22214.0,42394.0,-31287.0,-0.73800537812,0.0,2013-01-19
3060,The Iceman,https://en.wikipedia.org/wiki/The_Iceman_(film),4400000.0,10000000.0,-7800000.0,-0.78,0.0,2013-05-03
3061,Identity Thief,https://en.wikipedia.org/wiki/Identity_Thief,174000000.0,35000000.0,52000000.0,1.48571428571,1.0,2013-02-08
3062,In a World...,https://en.wikipedia.org/wiki/In_a_World...,3100000.0,1000000.0,550000.0,0.55,1.0,2013-08-09
3064,The Incredible Burt Wonderstone,https://en.wikipedia.org/wiki/The_Incredible_Burt_Wonderstone,27400000.0,34000000.0,-20300000.0,-0.597058823529,0.0,2013-03-15
3065,The Inevitable Defeat of Mister and Pete,https://en.wikipedia.org/wiki/The_Inevitable_Defeat_of_Mister_%26_Pete,494608.0,3000000.0,-2752696.0,-0.917565333333,0.0,2013-10-11
3066,Inside Llewyn Davis,https://en.wikipedia.org/wiki/Inside_Llewyn_Davis,32900000.0,11000000.0,5450000.0,0.495454545455,1.0,2013-12-06
3067,Insidious: Chapter 2,https://en.wikipedia.org/wiki/Insidious:_Chapter_2,161900000.0,5000000.0,75950000.0,15.19,1.0,2013-09-13
3069,The Internship,https://en.wikipedia.org/wiki/The_Internship,93500000.0,58000000.0,-11250000.0,-0.193965517241,0.0,2013-06-07
3070,Iron Man 3,https://en.wikipedia.org/wiki/Iron_Man_3,1215000000.0,200000000.0,407500000.0,2.0375,1.0,2013-05-03
3072,Jack the Giant Slayer,https://en.wikipedia.org/wiki/Jack_the_Giant_Slayer,197700000.0,185000000.0,-86150000.0,-0.465675675676,0.0,2013-03-01
3073,Jackass Presents: Bad Grandpa,https://en.wikipedia.org/wiki/Jackass_Presents:_Bad_Grandpa,151800000.0,15000000.0,60900000.0,4.06,1.0,2013-10-25
3075,Jobs,https://en.wikipedia.org/wiki/Jobs_(film),35900000.0,12000000.0,5950000.0,0.495833333333,1.0,2013-08-16
3076,John Dies at the End,https://en.wikipedia.org/wiki/John_Dies_at_the_End_(film),141951.0,1000000.0,-929024.5,-0.9290245,0.0,2013-01-25
3077,Joe,https://en.wikipedia.org/wiki/Joe_(2013_film),2360000.0,4000000.0,-2820000.0,-0.705,0.0,2014-04-11
3079,Justin Bieber's Believe,https://en.wikipedia.org/wiki/Justin_Bieber%27s_Believe,11000000.0,5000000.0,500000.0,0.1,1.0,2013-12-25
3081,Kevin Hart: Let Me Explain,https://en.wikipedia.org/wiki/Kevin_Hart:_Let_Me_Explain,32300000.0,2500000.0,13650000.0,5.46,1.0,2013-07-03
3082,Kick-Ass 2,https://en.wikipedia.org/wiki/Kick-Ass_2_(film),60700000.0,28000000.0,2350000.0,0.0839285714286,1.0,2014-02-22
3089,The Last Exorcism Part II,https://en.wikipedia.org/wiki/The_Last_Exorcism_Part_II,15100000.0,5000000.0,2550000.0,0.51,1.0,2013-03-01
3091,The Last Stand,https://en.wikipedia.org/wiki/The_Last_Stand_(2013_film),48300000.0,45000000.0,-20850000.0,-0.463333333333,0.0,2013-01-18
3092,Last Vegas,https://en.wikipedia.org/wiki/Last_Vegas,134400000.0,28000000.0,39200000.0,1.4,1.0,2013-11-01
3093,Life of Crime,https://en.wikipedia.org/wiki/Life_of_Crime_(film),1500000.0,12000000.0,-11250000.0,-0.9375,0.0,2014-08-29
3094,The Lone Ranger,https://en.wikipedia.org/wiki/The_Lone_Ranger_(2013_film),260500000.0,225000000.0,-94750000.0,-0.421111111111,0.0,2013-07-03
3095,The Lords of Salem,https://en.wikipedia.org/wiki/The_Lords_of_Salem_(film),1544989.0,1500000.0,-727505.5,-0.485003666667,0.0,2013-04-19
3096,The Lost Medallion: The Adventures of Billy Stone,https://en.wikipedia.org/wiki/The_Lost_Medallion:_The_Adventures_of_Billy_Stone,705854.0,2500000.0,-2147073.0,-0.8588292,0.0,2013-03-01
3097,Lovelace,https://en.wikipedia.org/wiki/Lovelace_(film),1600000.0,12000000.0,-11200000.0,-0.933333333333,0.0,2013-08-09
3098,Lone Survivor,https://en.wikipedia.org/wiki/Lone_Survivor_(film),154800000.0,40000000.0,37400000.0,0.935,1.0,2013-12-25
3101,Machete Kills,https://en.wikipedia.org/wiki/Machete_Kills,15000000.0,20000000.0,-12500000.0,-0.625,0.0,2013-10-11
3102,A Madea Christmas,https://en.wikipedia.org/wiki/A_Madea_Christmas_(film),53400000.0,25000000.0,1700000.0,0.068,1.0,2013-12-13
3103,Man of Steel,https://en.wikipedia.org/wiki/Man_of_Steel_(film),668000000.0,225000000.0,109000000.0,0.484444444444,1.0,2013-06-14
3105,The Marine 3: Homefront,https://en.wikipedia.org/wiki/The_Marine_3:_Homefront,5000000.0,1500000.0,1000000.0,0.666666666667,1.0,2013-03-05
3106,Metallica Through the Never,https://en.wikipedia.org/wiki/Metallica_Through_the_Never,7972967.0,32000000.0,-28013516.5,-0.875422390625,0.0,2013-09-27
3107,Monsters University,https://en.wikipedia.org/wiki/Monsters_University,744200000.0,200000000.0,172100000.0,0.8605,1.0,2013-06-21
3108,The Mortal Instruments: City of Bones,https://en.wikipedia.org/wiki/The_Mortal_Instruments:_City_of_Bones,90600000.0,60000000.0,-14700000.0,-0.245,0.0,2013-08-21
3109,Movie 43,https://en.wikipedia.org/wiki/Movie_43,32400000.0,6000000.0,10200000.0,1.7,1.0,2013-01-25
3111,Mud,https://en.wikipedia.org/wiki/Mud_(2012_film),32600000.0,10000000.0,6300000.0,0.63,1.0,2013-04-26
3112,Nebraska,https://en.wikipedia.org/wiki/Nebraska_(film),27700000.0,12000000.0,1850000.0,0.154166666667,1.0,2013-11-15
3113,No One Lives,https://en.wikipedia.org/wiki/No_One_Lives,74918.0,2900000.0,-2862541.0,-0.987083103448,0.0,2013-05-10
3114,Now You See Me,https://en.wikipedia.org/wiki/Now_You_See_Me_(film),351700000.0,75000000.0,100850000.0,1.34466666667,1.0,2013-05-31
3116,Oblivion,https://en.wikipedia.org/wiki/Oblivion_(2013_film),286200000.0,120000000.0,23100000.0,0.1925,1.0,2013-04-19
3118,Oldboy,https://en.wikipedia.org/wiki/Oldboy_(2013_film),4900000.0,30000000.0,-27550000.0,-0.918333333333,0.0,2013-11-27
3119,Olympus Has Fallen,https://en.wikipedia.org/wiki/Olympus_Has_Fallen,161000000.0,70000000.0,10500000.0,0.15,1.0,2013-03-22
3121,One Direction: This Is Us,https://en.wikipedia.org/wiki/One_Direction:_This_Is_Us,68500000.0,10000000.0,24250000.0,2.425,1.0,2013-08-30
3122,Out of the Furnace,https://en.wikipedia.org/wiki/Out_of_the_Furnace,15700000.0,22000000.0,-14150000.0,-0.643181818182,0.0,2013-12-06
3123,Oz the Great and Powerful,https://en.wikipedia.org/wiki/Oz_the_Great_and_Powerful,493300000.0,160200000.0,86450000.0,0.539637952559,1.0,2013-03-08
3124,Pacific Rim,https://en.wikipedia.org/wiki/Pacific_Rim_(film),411000000.0,190000000.0,15500000.0,0.0815789473684,1.0,2013-07-12
3126,Pain & Gain,https://en.wikipedia.org/wiki/Pain_%26_Gain,86200000.0,26000000.0,17100000.0,0.657692307692,1.0,2013-04-26
3127,Paranoia,https://en.wikipedia.org/wiki/Paranoia_(2013_film),13800000.0,15000000.0,-8100000.0,-0.54,0.0,2013-08-16
3128,Parker,https://en.wikipedia.org/wiki/Parker_(2013_film),48500000.0,35000000.0,-10750000.0,-0.307142857143,0.0,2013-01-25
3129,Parkland,https://en.wikipedia.org/wiki/Parkland_(film),1412181.0,10000000.0,-9293909.5,-0.92939095,0.0,2013-10-04
3131,Percy Jackson: Sea of Monsters,https://en.wikipedia.org/wiki/Percy_Jackson:_Sea_of_Monsters,202247751.0,90000000.0,11123875.5,0.123598616667,1.0,2013-08-07
3133,Philomena,https://en.wikipedia.org/wiki/Philomena_(film),100100000.0,12000000.0,38050000.0,3.17083333333,1.0,2013-11-01
3134,The Place Beyond the Pines,https://en.wikipedia.org/wiki/The_Place_Beyond_the_Pines,47000000.0,15000000.0,8500000.0,0.566666666667,1.0,2013-03-29
3135,Planes,https://en.wikipedia.org/wiki/Planes_(film),239300000.0,50000000.0,69650000.0,1.393,1.0,2013-08-09
3140,Prince Avalanche,https://en.wikipedia.org/wiki/Prince_Avalanche,442313.0,725000.0,-503843.5,-0.694956551724,0.0,2013-08-09
3141,Prisoners,https://en.wikipedia.org/wiki/Prisoners_(2013_film),122100000.0,46000000.0,15050000.0,0.327173913043,1.0,2013-09-20
3142,The Purge,https://en.wikipedia.org/wiki/The_Purge,89300000.0,3000000.0,41650000.0,13.8833333333,1.0,2013-06-07
3145,Red 65,https://en.wikipedia.org/wiki/RED_2_(film),148000000.0,84000000.0,-10000000.0,-0.119047619048,0.0,2013-07-19
3147,A Resurrection,https://en.wikipedia.org/wiki/A_Resurrection_(film),10730.0,5000000.0,-4994635.0,-0.998927,0.0,2013-03-22
3148,Riddick,https://en.wikipedia.org/wiki/Riddick_(film),98300000.0,38000000.0,11150000.0,0.293421052632,1.0,2013-09-06
3149,R.I.P.D.,https://en.wikipedia.org/wiki/R.I.P.D.,78300000.0,103400000.0,-64250000.0,-0.621373307544,0.0,2013-07-19
3151,Runner Runner,https://en.wikipedia.org/wiki/Runner_Runner_(film),62700000.0,30000000.0,1350000.0,0.045,1.0,2013-10-04
3152,Safe Haven,https://en.wikipedia.org/wiki/Safe_Haven_(film),97594140.0,28000000.0,20797070.0,0.7427525,1.0,2013-02-14
3154,Saving Mr. Banks,https://en.wikipedia.org/wiki/Saving_Mr._Banks,117900000.0,35000000.0,23950000.0,0.684285714286,1.0,2013-12-13
3155,Scary Movie 5,https://en.wikipedia.org/wiki/Scary_Movie_5,78400000.0,20000000.0,19200000.0,0.96,1.0,2013-04-12
3156,The Secret Life of Walter Mitty,https://en.wikipedia.org/wiki/The_Secret_Life_of_Walter_Mitty_(2013_film),188500000.0,90000000.0,4250000.0,0.0472222222222,1.0,2013-12-26
3157,Short Term 12,https://en.wikipedia.org/wiki/Short_Term_12,2300000.0,1000000.0,150000.0,0.15,1.0,2013-08-23
3158,Side Effects,https://en.wikipedia.org/wiki/Side_Effects_(2013_film),66700000.0,30000000.0,3350000.0,0.111666666667,1.0,2013-02-08
3160,The Smurfs 2,https://en.wikipedia.org/wiki/The_Smurfs_2,347500000.0,105000000.0,68750000.0,0.654761904762,1.0,2013-07-31
3161,Snitch,https://en.wikipedia.org/wiki/Snitch_(film),57800000.0,15000000.0,13900000.0,0.926666666667,1.0,2013-02-22
3164,The Spectacular Now,https://en.wikipedia.org/wiki/The_Spectacular_Now,6900000.0,2500000.0,950000.0,0.38,1.0,2013-08-02
3165,Spring Breakers,https://en.wikipedia.org/wiki/Spring_Breakers,31700000.0,5000000.0,10850000.0,2.17,1.0,2013-03-22
3166,Stand Up Guys,https://en.wikipedia.org/wiki/Stand_Up_Guys,5072654.0,15000000.0,-12463673.0,-0.830911533333,0.0,2013-02-01
3167,Star Trek Into Darkness,https://en.wikipedia.org/wiki/Star_Trek_Into_Darkness,467400000.0,185000000.0,48700000.0,0.263243243243,1.0,2013-05-17
3168,The Starving Games,https://en.wikipedia.org/wiki/The_Starving_Games,3800000.0,4630000.0,-2730000.0,-0.589632829374,0.0,2013-11-08
3169,Stoker,https://en.wikipedia.org/wiki/Stoker_(film),12100000.0,12000000.0,-5950000.0,-0.495833333333,0.0,2013-03-01
3170,Straight A's,https://en.wikipedia.org/wiki/Straight_A%27s,5234456.0,2000000.0,617228.0,0.308614,1.0,2013-03-19
3171,Struck by Lightning,https://en.wikipedia.org/wiki/Struck_by_Lightning_(2012_film),28378.0,1300000.0,-1285811.0,-0.989085384615,0.0,2013-01-11
3175,Texas Chainsaw,https://en.wikipedia.org/wiki/Texas_Chainsaw_3D,47200000.0,15100000.0,8500000.0,0.562913907285,1.0,2013-01-04
3176,This Is the End,https://en.wikipedia.org/wiki/This_Is_the_End,126000000.0,32000000.0,31000000.0,0.96875,1.0,2013-06-14
3177,Thor: The Dark World,https://en.wikipedia.org/wiki/Thor:_The_Dark_World,644600000.0,170000000.0,152300000.0,0.895882352941,1.0,2013-11-08
3178,Turbo,https://en.wikipedia.org/wiki/Turbo_(film),282600000.0,127000000.0,14300000.0,0.112598425197,1.0,2013-07-17
3179,Peeples,https://en.wikipedia.org/wiki/Tyler_Perry_Presents_Peeples,9307065.0,15000000.0,-10346467.5,-0.6897645,0.0,2013-05-10
3181,Upstream Color,https://en.wikipedia.org/wiki/Upstream_Color,584881.0,50000.0,242440.5,4.84881,1.0,2013-04-05
3184,Violet & Daisy,https://en.wikipedia.org/wiki/Violet_%26_Daisy,17186.0,8000000.0,-7991407.0,-0.998925875,0.0,2013-06-07
3186,Walking with Dinosaurs,https://en.wikipedia.org/wiki/Walking_with_Dinosaurs_(film),126500000.0,80000000.0,-16750000.0,-0.209375,0.0,2013-12-20
3187,Warm Bodies,https://en.wikipedia.org/wiki/Warm_Bodies_(film),117000000.0,35000000.0,23500000.0,0.671428571429,1.0,2013-02-01
3188,"The Way, Way Back","https://en.wikipedia.org/wiki/The_Way,_Way_Back",23200000.0,5000000.0,6600000.0,1.32,1.0,2013-07-05
3191,We're the Millers,https://en.wikipedia.org/wiki/We%27re_the_Millers,270000000.0,37000000.0,98000000.0,2.64864864865,1.0,2013-08-07
3192,Welcome to the Jungle,https://en.wikipedia.org/wiki/Welcome_to_the_Jungle_(2013_film),87397.0,3500000.0,-3456301.5,-0.987514714286,0.0,2014-02-07
3193,White House Down,https://en.wikipedia.org/wiki/White_House_Down,206000000.0,150000000.0,-47000000.0,-0.313333333333,0.0,2013-06-28
3194,The Wicked,https://en.wikipedia.org/wiki/The_Wicked_(2013_film),2345675.0,1200000.0,-27162.5,-0.0226354166667,0.0,2013-04-30
3195,The Wolf of Wall Street,https://en.wikipedia.org/wiki/The_Wolf_of_Wall_Street_(2013_film),392000000.0,100000000.0,96000000.0,0.96,1.0,2013-12-25
3196,The Wolverine,https://en.wikipedia.org/wiki/The_Wolverine_(film),414800000.0,120000000.0,87400000.0,0.728333333333,1.0,2013-07-26
3197,World War Z,https://en.wikipedia.org/wiki/World_War_Z_(film),540000000.0,190000000.0,80000000.0,0.421052631579,1.0,2013-06-21
3199,You're Next,https://en.wikipedia.org/wiki/You%27re_Next,26900000.0,1000000.0,12450000.0,12.45,1.0,2013-08-23
3201,Paranormal Activity: The Marked Ones,https://en.wikipedia.org/wiki/Paranormal_Activity:_The_Marked_Ones,90900000.0,5000000.0,40450000.0,8.09,1.0,2014-01-03
3203,The Legend of Hercules,https://en.wikipedia.org/wiki/The_Legend_of_Hercules,61300000.0,70000000.0,-39350000.0,-0.562142857143,0.0,2014-01-10
3204,Devil's Due,https://en.wikipedia.org/wiki/Devil%27s_Due_(film),36900000.0,7000000.0,11450000.0,1.63571428571,1.0,2014-01-17
3205,Jack Ryan: Shadow Recruit,https://en.wikipedia.org/wiki/Jack_Ryan:_Shadow_Recruit,135500000.0,60000000.0,7750000.0,0.129166666667,1.0,2014-01-17
3206,The Nut Job,https://en.wikipedia.org/wiki/The_Nut_Job,120900000.0,42800000.0,17650000.0,0.41238317757,1.0,2014-01-29
3207,Ride Along,https://en.wikipedia.org/wiki/Ride_Along_(film),154500000.0,25000000.0,52250000.0,2.09,1.0,2014-01-17
3209,"I, Frankenstein","https://en.wikipedia.org/wiki/I,_Frankenstein",71200000.0,65000000.0,-29400000.0,-0.452307692308,0.0,2014-03-20
3210,Mega Shark Versus Crocosaurus,https://en.wikipedia.org/wiki/Mega_Shark_Versus_Crocosaurus,500543.0,100000.0,150271.5,1.502715,1.0,2010-12-21
3211,Labor Day,https://en.wikipedia.org/wiki/Labor_Day_(film),20275812.0,18000000.0,-7862094.0,-0.436783,0.0,2014-01-31
3212,That Awkward Moment,https://en.wikipedia.org/wiki/That_Awkward_Moment,40500000.0,8000000.0,12250000.0,1.53125,1.0,2014-01-31
3213,The Monuments Men,https://en.wikipedia.org/wiki/The_Monuments_Men,155000000.0,70000000.0,7500000.0,0.107142857143,1.0,2014-02-20
3214,Vampire Academy,https://en.wikipedia.org/wiki/Vampire_Academy_(film),15400000.0,30000000.0,-22300000.0,-0.743333333333,0.0,2014-02-07
3215,About Last Night,https://en.wikipedia.org/wiki/About_Last_Night_(2014_film),49000000.0,12500000.0,12000000.0,0.96,1.0,2014-02-14
3218,Endless Love,https://en.wikipedia.org/wiki/Endless_Love_(2014_film),34700000.0,20000000.0,-2650000.0,-0.1325,0.0,2014-02-14
3220,RoboCop,https://en.wikipedia.org/wiki/RoboCop_(2014_film),242700000.0,100000000.0,21350000.0,0.2135,1.0,2014-02-12
3222,3 Days to Kill,https://en.wikipedia.org/wiki/3_Days_to_Kill,52600000.0,28000000.0,-1700000.0,-0.0607142857143,0.0,2014-03-19
3225,Non-Stop,https://en.wikipedia.org/wiki/Non-Stop_(film),222800000.0,50000000.0,61400000.0,1.228,1.0,2014-02-28
3227,Son of God,https://en.wikipedia.org/wiki/Son_of_God_(film),67800000.0,22000000.0,11900000.0,0.540909090909,1.0,2014-02-28
3228,300: Rise of an Empire,https://en.wikipedia.org/wiki/300:_Rise_of_an_Empire,337600000.0,110000000.0,58800000.0,0.534545454545,1.0,2014-03-07
3229,Mr. Peabody & Sherman,https://en.wikipedia.org/wiki/Mr._Peabody_%26_Sherman,275700000.0,145000000.0,-7150000.0,-0.0493103448276,0.0,2014-03-07
3231,Need for Speed,https://en.wikipedia.org/wiki/Need_for_Speed_(film),203300000.0,65000000.0,36650000.0,0.563846153846,1.0,2014-03-14
3232,The Single Moms Club,https://en.wikipedia.org/wiki/The_Single_Moms_Club,16300000.0,8000000.0,150000.0,0.01875,1.0,2014-03-14
3233,Veronica Mars,https://en.wikipedia.org/wiki/Veronica_Mars_(film),3500000.0,6000000.0,-4250000.0,-0.708333333333,0.0,2014-03-14
3234,Cheap Thrills,https://en.wikipedia.org/wiki/Cheap_Thrills_(film),59424.0,100000.0,-70288.0,-0.70288,0.0,2014-03-24
3235,Divergent,https://en.wikipedia.org/wiki/Divergent_(film),288900000.0,85000000.0,59450000.0,0.699411764706,1.0,2014-03-21
3237,God's Not Dead,https://en.wikipedia.org/wiki/God%27s_Not_Dead_(film),62600000.0,2000000.0,29300000.0,14.65,1.0,2014-03-21
3239,Muppets Most Wanted,https://en.wikipedia.org/wiki/Muppets_Most_Wanted,80400000.0,50000000.0,-9800000.0,-0.196,0.0,2014-03-21
3240,Noah,https://en.wikipedia.org/wiki/Noah_(2014_film),362600000.0,125000000.0,56300000.0,0.4504,1.0,2014-03-28
3241,Sabotage,https://en.wikipedia.org/wiki/Sabotage_(2014_film),17500000.0,35000000.0,-26250000.0,-0.75,0.0,2014-03-28
3242,Captain America: The Winter Soldier,https://en.wikipedia.org/wiki/Captain_America:_The_Winter_Soldier,714300000.0,170000000.0,187150000.0,1.10088235294,1.0,2014-04-04
3244,In the Blood,https://en.wikipedia.org/wiki/In_the_Blood_(2014_film),51279.0,10000000.0,-9974360.5,-0.99743605,0.0,2014-04-04
3245,Draft Day,https://en.wikipedia.org/wiki/Draft_Day,29500000.0,25000000.0,-10250000.0,-0.41,0.0,2014-04-11
3246,Oculus,https://en.wikipedia.org/wiki/Oculus_(film),44000000.0,5000000.0,17000000.0,3.4,1.0,2014-04-11
3247,Rio 2,https://en.wikipedia.org/wiki/Rio_2,500100000.0,103000000.0,147050000.0,1.42766990291,1.0,2014-04-11
3248,Heaven Is for Real,https://en.wikipedia.org/wiki/Heaven_Is_for_Real_(film),101300000.0,12000000.0,38650000.0,3.22083333333,1.0,2014-04-16
3249,A Haunted House 2,https://en.wikipedia.org/wiki/A_Haunted_House_2,24000000.0,4000000.0,8000000.0,2.0,1.0,2014-04-18
3252,Transcendence,https://en.wikipedia.org/wiki/Transcendence_(2014_film),103000000.0,100000000.0,-48500000.0,-0.485,0.0,2014-04-18
3254,Brick Mansions,https://en.wikipedia.org/wiki/Brick_Mansions,69000000.0,23000000.0,11500000.0,0.5,1.0,2014-04-25
3256,The Other Woman,https://en.wikipedia.org/wiki/The_Other_Woman_(2014_film),196700000.0,40000000.0,58350000.0,1.45875,1.0,2014-04-25
3258,The Amazing Spider-Man 2,https://en.wikipedia.org/wiki/The_Amazing_Spider-Man_2,709000000.0,200000000.0,154500000.0,0.7725,1.0,2014-05-02
3259,Walk of Shame,https://en.wikipedia.org/wiki/Walk_of_Shame_(film),7900000.0,15000000.0,-11050000.0,-0.736666666667,0.0,2014-05-02
3260,Devil's Knot,https://en.wikipedia.org/wiki/Devil%27s_Knot_(film),2000000.0,15000000.0,-14000000.0,-0.933333333333,0.0,2014-05-09
3262,Moms' Night Out,https://en.wikipedia.org/wiki/Moms%27_Night_Out,10500000.0,5000000.0,250000.0,0.05,1.0,2014-05-09
3263,Neighbors,https://en.wikipedia.org/wiki/Neighbors_(2014_film),270700000.0,18000000.0,117350000.0,6.51944444444,1.0,2014-05-09
3266,Godzilla,https://en.wikipedia.org/wiki/Godzilla_(2014_film),529100000.0,160000000.0,104550000.0,0.6534375,1.0,2014-05-16
3267,Million Dollar Arm,https://en.wikipedia.org/wiki/Million_Dollar_Arm,39200000.0,25000000.0,-5400000.0,-0.216,0.0,2014-05-16
3269,Blended,https://en.wikipedia.org/wiki/Blended_(film),128000000.0,40000000.0,24000000.0,0.6,1.0,2014-05-23
3271,X-Men: Days of Future Past,https://en.wikipedia.org/wiki/X-Men:_Days_of_Future_Past,747900000.0,200000000.0,173950000.0,0.86975,1.0,2014-05-23
3272,Maleficent,https://en.wikipedia.org/wiki/Maleficent_(film),758500000.0,180000000.0,199250000.0,1.10694444444,1.0,2014-05-30
3273,A Million Ways to Die in the West,https://en.wikipedia.org/wiki/A_Million_Ways_to_Die_in_the_West,87200000.0,40000000.0,3600000.0,0.09,1.0,2014-05-30
3274,Edge of Tomorrow,https://en.wikipedia.org/wiki/Edge_of_Tomorrow_(film),370500000.0,178000000.0,7250000.0,0.0407303370787,1.0,2014-06-06
3275,The Fault in Our Stars,https://en.wikipedia.org/wiki/The_Fault_in_Our_Stars_(film),307200000.0,12000000.0,141600000.0,11.8,1.0,2014-06-06
3276,Ping Pong Summer,https://en.wikipedia.org/wiki/Ping_Pong_Summer,52909.0,1000000.0,-973545.5,-0.9735455,0.0,2014-06-06
3277,22 Jump Street,https://en.wikipedia.org/wiki/22_Jump_Street,331300000.0,84500000.0,81150000.0,0.960355029586,1.0,2014-06-13
3279,How to Train Your Dragon 2,https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_2,621500000.0,145000000.0,165750000.0,1.14310344828,1.0,2014-06-13
3280,Obvious Child,https://en.wikipedia.org/wiki/Obvious_Child,3300000.0,1000000.0,650000.0,0.65,1.0,2014-06-06
3281,The Signal,https://en.wikipedia.org/wiki/The_Signal_(2014_film),2420000.0,4000000.0,-2790000.0,-0.6975,0.0,2014-01-20
3282,Jersey Boys,https://en.wikipedia.org/wiki/Jersey_Boys_(film),67700000.0,58600000.0,-24750000.0,-0.422354948805,0.0,2014-06-20
3283,Think Like a Man Too,https://en.wikipedia.org/wiki/Think_Like_a_Man_Too,70200000.0,24000000.0,11100000.0,0.4625,1.0,2014-06-20
3284,America: Imagine the World Without Her,https://en.wikipedia.org/wiki/America:_Imagine_the_World_Without_Her,14400000.0,5000000.0,2200000.0,0.44,1.0,2014-07-02
3285,Transformers: Age of Extinction,https://en.wikipedia.org/wiki/Transformers:_Age_of_Extinction,1104000000.0,210000000.0,342000000.0,1.62857142857,1.0,2014-06-27
3286,Deliver Us from Evil,https://en.wikipedia.org/wiki/Deliver_Us_from_Evil_(2014_film),87900000.0,30000000.0,13950000.0,0.465,1.0,2014-07-02
3287,Earth to Echo,https://en.wikipedia.org/wiki/Earth_to_Echo,45300000.0,13000000.0,9650000.0,0.742307692308,1.0,2014-07-02
3288,Tammy,https://en.wikipedia.org/wiki/Tammy_(film),100500000.0,20000000.0,30250000.0,1.5125,1.0,2014-07-02
3289,Boyhood,https://en.wikipedia.org/wiki/Boyhood_(film),44500000.0,4000000.0,18250000.0,4.5625,1.0,2014-07-11
3290,Dawn of the Planet of the Apes,https://en.wikipedia.org/wiki/Dawn_of_the_Planet_of_the_Apes,710600000.0,170000000.0,185300000.0,1.09,1.0,2014-07-11
3291,Road to Paloma,https://en.wikipedia.org/wiki/Road_to_Paloma,937000.0,600000.0,-131500.0,-0.219166666667,0.0,2014-07-11
3292,I Origins,https://en.wikipedia.org/wiki/I_Origins,475591.0,1000000.0,-762204.5,-0.7622045,0.0,2014-07-18
3294,Planes: Fire & Rescue,https://en.wikipedia.org/wiki/Planes:_Fire_%26_Rescue,151400000.0,50000000.0,25700000.0,0.514,1.0,2014-07-18
3295,The Purge: Anarchy,https://en.wikipedia.org/wiki/The_Purge:_Anarchy,111900000.0,9000000.0,46950000.0,5.21666666667,1.0,2014-07-18
3296,Sex Tape,https://en.wikipedia.org/wiki/Sex_Tape_(film),126100000.0,40000000.0,23050000.0,0.57625,1.0,2014-07-18
